relationship,method,colourDistribution,static,l,r,maxExecsPS,result,time,tempC0,tempC1,tempC2,tempC3,tempC4,tempC5
classic,,,True,0.06,0.095,1,0.04755597128305522,567.3840386867523,77.0,77.0,75.0,79.0,75.0,75.0
classic,,,True,0.06,0.095,1,0.045979703513043785,582.5951273441315,77.0,77.0,79.0,79.0,75.0,73.0
classic,,,True,0.06,0.095,1,0.049337391546471474,587.6924481391907,78.0,77.0,79.0,79.0,73.0,77.0
classic,,,True,0.06,0.095,1,0.04184174830162843,581.1672291755676,77.0,75.0,78.0,79.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.04235011930559839,572.0508205890656,74.0,78.0,78.0,78.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.04874740775996189,574.9425876140594,78.0,78.0,77.0,75.0,76.0,75.0
classic,,,True,0.06,0.095,1,0.04330328399804779,580.8036923408508,77.0,77.0,76.0,79.0,75.0,76.0
classic,,,True,0.06,0.095,1,0.0513352116327553,584.9962801933289,77.0,77.0,79.0,79.0,75.0,74.0
classic,,,True,0.06,0.095,1,0.043170856350201826,584.6506912708282,77.0,76.0,79.0,79.0,74.0,78.0
classic,,,True,0.06,0.095,1,0.046105890370310494,579.6260981559753,78.0,75.0,79.0,79.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.045630357242596814,574.4745516777039,74.0,78.0,77.0,77.0,77.0,76.0
classic,,,True,0.06,0.095,1,0.05348399110882039,571.2938160896301,77.0,79.0,78.0,75.0,77.0,76.0
classic,,,True,0.06,0.095,1,0.048619406716321235,573.400829076767,77.0,75.0,76.0,79.0,75.0,76.0
classic,,,True,0.06,0.095,1,0.04830852627638679,576.3230838775635,78.0,76.0,78.0,78.0,75.0,74.0
classic,,,True,0.06,0.095,1,0.04941313749171359,583.3602063655853,77.0,76.0,78.0,79.0,74.0,77.0
classic,,,True,0.06,0.095,1,0.04185721871874471,590.8939187526703,79.0,75.0,77.0,80.0,77.0,78.0
classic,,,True,0.06,0.095,1,0.045217985520206026,574.3668859004974,74.0,78.0,78.0,78.0,77.0,78.0
